player,team,stat_category,game_id,rec,yds,avg,td,long,tgts
Malik Nabers,NE,york receiving,401772827,5,71,14.2,0,25,12
Wan'Dale Robinson,NE,york receiving,401772827,6,55,9.2,0,20,8
Daniel Bellinger,NE,york receiving,401772827,1,14,14.0,0,14,1
Cam Skattebo,NE,york receiving,401772827,2,12,6.0,0,6,2
Tyrone Tracy Jr.,NE,york receiving,401772827,2,11,5.5,0,6,5
Theo Johnson,NE,york receiving,401772827,1,5,5.0,0,5,3
Darius Slayton,NE,york receiving,401772827,0,0,0.0,0,0,1
