player,team,stat_category,game_id,rec,yds,avg,td,long,tgts
Deebo Samuel,WAS,receiving,401772827,7,77,11.0,0,21,10
Chris Moore,WAS,receiving,401772827,1,34,34.0,0,34,1
Austin Ekeler,WAS,receiving,401772827,3,31,10.3,0,15,3
Noah Brown,WAS,receiving,401772827,2,27,13.5,0,18,3
Terry McLaurin,WAS,receiving,401772827,2,27,13.5,0,14,4
Zach Ertz,WAS,receiving,401772827,3,26,8.7,1,11,5
Jaylin Lane,WAS,receiving,401772827,1,11,11.0,0,11,2
Jacory Croskey-Merritt,WAS,receiving,401772827,0,0,0.0,0,0,1
