player,team,stat_category,game_id,rec,yds,avg,td,long,tgts
DK Metcalf,PIT,receiving,401772721,4,83,20.8,0,31,7
Calvin Austin III,PIT,receiving,401772721,4,70,17.5,1,30,6
Pat Freiermuth,PIT,receiving,401772721,3,28,9.3,0,11,3
Ben Skowronek,PIT,receiving,401772721,1,22,22.0,1,22,1
Jaylen Warren,PIT,receiving,401772721,2,22,11.0,1,17,2
Jonnu Smith,PIT,receiving,401772721,5,15,3.0,1,6,6
Kenneth Gainwell,PIT,receiving,401772721,3,4,1.3,0,5,4
